#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
#,,,,Chapter_01_03_afterwork,,,,,,,,,,,
,0,1041,0,0,0,Cat,0,0,0,0,0,4,アリス,「……お皿やカップも洗えます。」,0
,0,1042,0,0,0,Cat,0,0,0,0,0,4,店長,「本当に？じゃあ、お願いしてもいいかな？」,0
,0,1043,0,0,0,0,0,0,0,0,0,4,,アリスはシンクに向かい、中に入っている食器を取り出して洗い始めた。,0
,0,1044,0,0,0,0,0,0,0,0,0,4,,その動きもまた非常に手際が良く、細かいところまで丁寧に洗っていた。,0
,0,1045,0,0,0,0,0,0,0,0,0,4,,（この子、家事をよくしていたんだな……。）,0
,0,1046,0,0,0,0,0,0,0,0,0,4,,（床掃除も、皿洗いも、どれもすごく上手だ。こんな小さな子がどうしてこんなに家事をしているんだろう……。あとで両親に聞いてみよう。）,0
,0,1047,0,0,0,Cat,0,0,0,0,0,4,店長,「すごく上手だね。他にもやりたいことがあったら言ってね。」,0
,0,1048,0,0,0,Cat,0,0,0,0,0,4,アリス,「……ここで……役に立ててますか？」,0
,0,1049,0,0,0,Cat,0,0,0,0,0,4,店長,「もちろんだよ！こんなにきれいな床を見たのは初めてだし、お皿もピカピカだ。正直、私としてはすごく助かってるよ。」,0
,0,1050,0,0,0,Cat,0,0,0,0,0,4,店長,「アリスが手伝ってくれるなんて、本当にありがたいよ。」,0
,0,1051,0,0,0,Cat,1,0,0,0,0,4,アリス,「……ありがとうございます。」,0
,0,1052,0,0,0,Cat,0,0,0,0,0,4,,少しの間沈黙が流れ、アリスはその場に立ったままだった。,0
,0,1053,0,0,0,Cat,0,0,0,0,0,4,店長,「うん……もう大丈夫だから、休んでいいよ。」,0
,0,1054,0,0,0,Cat,1,0,0,0,0,4,アリス,「はい……ありがとうございます。じゃあ、先に上がります。」,0
,0,1055,0,0,0,Cat,1,0,0,0,0,4,店長,「うん、ありがとう。お疲れ様。」,0
,0,1056,0,0,0,0,0,0,0,0,0,4,店長,アリスが階段を上がっていくのを見送り、私は店の残りの片付けを続けた。,0
,0,1057,0,0,0,0,0,0,0,0,0,4,,「ああ、そうだ、倉庫に行かなきゃいけないんだけど、材料がなくなっちゃったの？」,0
,0,1058,0,0,0,0,0,0,0,0,0,4,店長,倉庫にはさまざまなコーヒー原料が保管されていますが、一部は事前に店舗に置かれており、不足した場合は倉庫に行って該当する原料を補充しだ。,0
,0,1059,0,0,0,0,0,0,0,0,0,4,店長,コーヒー豆は残り２袋だな、この二日あれば十分に対応できるだろうから、あとは買って来るか。,0
