#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,0,1051,0,0,0,0,0,0,0,0,0,4,,彼女くらいの年頃の子供なら、笑いたい時に笑い、泣きたい時に泣いて、自分らしく生きるべきだ。,0
,0,1052,0,0,0,0,0,0,0,0,0,4,,自分で言うのもなんだが、僕はアリスを叱ったり怒ったりしたことはないと思う。,0
,0,1053,0,0,0,0,0,0,0,0,0,4,店長,彼女にはもっと自信を持ってほしい。,0
,0,1054,0,0,0,0,0,0,0,0,0,4,,アクセサリーをじっと見つめる。今どきの女の子はこういうものが好きだと聞いたことがある。以前、ベイベイが言っていた。「ルーシルの店でよくこういうのを買うんだ」と。,0
,0,1055,0,0,0,0,0,0,0,0,0,4,ルシール,「綺麗に着飾れば、もっと話しやすくなるかもしれないね。」,0
,0,1056,0,0,0,0,0,0,0,0,0,4,,店でルーシルが僕に言った言葉を思い出す。,0
,0,1057,0,0,0,0,0,0,0,0,0,4,店長,服は先輩がプレゼントしてくれると言っていたから、僕はアクセサリーをプレゼントしよう。,0
,0,1058,0,0,0,0,0,0,0,0,0,4,,値段は大したことないけれど、一目見て気に入ったものだ。彼女にきっと似合うと思う。不思議とそう感じた。,0
,0,1059,0,0,0,0,0,0,0,0,0,4,,小さなネックレスを手に取り、アリスに贈ろうと決めた。,1094
#,续写1到1,,,,,,,,,,,,,,0
,2,1060,0,0,0,0,0,0,0,0,0,0,0,clothing,0
,4,1061,0,0,0,0,0,0,0,0,0,0,0,BGM/afternoon_bgm,0
,0,1062,NPC,0,0,0,0,0,CatD,0,0,4,,服飾コーナーに戻ると、間もなく学姐がアリスを連れて戻ってきた。,0
,0,1063,0,0,0,CatM,4,0,0,0,0,4,ルシール,「じゃじゃーん！どう？似合ってるでしょ？」,0
,0,1064,0,0,0,CatM,4,0,0,0,0,4,アリス,「ど、どうですか？店長さん……」,0
,0,1065,0,0,0,CatM,4,0,0,0,0,4,,「……」,0
,0,1066,0,0,0,CatM,4,0,0,0,0,4,店長,「……」,0
,0,1067,0,0,0,CatM,4,0,0,0,0,4,アリス,「店長さん？」,0
,0,1068,0,0,0,CatM,4,0,0,0,0,4,店長,「あ、ああ、すまん。見とれちゃってた。」,0
,0,1069,0,0,0,CatM,4,0,0,0,0,4,店長,「すごく似合ってるよ、アリス。」,0
,0,1070,0,0,0,CatM,4,0,0,0,0,4,,一瞬呆然として、何を言えばいいかわからなかったが、とにかく彼女にはよく似合っている。,0
,0,1071,0,0,0,CatM,4,0,0,0,0,4,,小さな町では見かけないようなデザインで、彼女の雰囲気にもぴったりだ。,0
,0,1072,0,0,0,CatM,1,1,0,0,0,4,アリス,「ありがとうございます、店長さん！アリス、とても嬉しいです！」,0
,0,1073,0,0,0,CatM,0,0,0,0,0,4,,アリスは満面の笑みを浮かべた。,0
,0,1074,NPC,0,0,CatM,0,0,0,0,0,4,ルシール,「ほらね、この子が似合わないなんて言うわけないでしょ。さっきのあの顔見た？」,0
,0,1075,NPC,0,0,CatM,0,0,0,0,0,4,ルシール,「それじゃあ、親愛なるお客様、ご利用ありがとうございました！合計600です！」,0
,0,1076,NPC,0,0,CatM,0,0,0,0,0,4,,<color=#FF9653><i>（これから服飾店で服を購入できます。服はステータスを上げたり、特定のイベントを発生させたりします。）</i></color>,1077-1078
,1,1077,NPC,0,0,CatM,0,0,0,0,0,4,[Money < 600],お金はほとんど材料費に使ってしまったけど……。,1079
,1,1078,NPC,0,0,CatM,0,0,AddMoney -600,0,0,4,[Money > 599],「……はい、払います。」,1090
#,,,,,,,,,,,,,,,0
,0,1079,NPC,0,0,CatM,0,0,0,0,0,0,,「いや、これ……」,0
,0,1080,NPC,0,0,CatM,0,0,0,0,0,0,,「最近、材料費に全部使ってしまって」,0
,0,1081,NPC,0,0,CatM,0,0,0,0,0,0,,「お金が少し足りないんだ。」,0
,0,1082,NPC,0,0,CatM,0,0,0,0,0,0,店長,「あの……ルー姉……」,0
,0,1083,NPC,0,0,CatM,0,0,0,0,0,0,ルシール,「お金は材料に使ったんでしょ？」,0
,0,1084,NPC,0,0,CatM,0,0,0,0,0,0,ルシール,「大丈夫、後で払ってくれればいいから。」,0
,0,1085,NPC,0,0,CatM,0,0,0,0,0,0,ルシール,「割引はずっとつけておくよ。」,0
,0,1086,NPC,0,0,CatM,0,0,0,0,0,0,店長,「アリス……それでいいのか？」,0
,0,1087,NPC,0,0,CatM,1,1,0,0,0,0,アリス,「大丈夫です。アリスはもう十分満足しています。」,0
,0,1088,NPC,0,0,CatM,0,0,0,0,0,0,店長,「そっか……僕って本当にまだまだ未熟者だな。」,0
,0,1089,NPC,0,0,CatM,0,0,0,0,0,0,,「……」,1147
#,分割,,,,,,,,,,,,,,0
,6,1090,0,0,0,0,0,0,0,0,0,0,,SetClothing 1003,0
,0,1091,NPC,0,0,CatD,0,0,0,0,0,4,店長,「だからさ、最初からこの値段にするなら、自分でプレゼントするって言えばよかったんじゃない？」,0
,0,1092,NPC,0,0,CatD,0,0,0,0,0,4,店長,「それがいわゆる“ツンデレ”ってやつ？」,0
,0,1093,NPC,0,0,CatD,0,0,0,0,0,4,ルシール,「ツンデレじゃねえよ！どっか行け！ただ、アリスが遠慮しちゃうと思っただけだ。」,1147
#,续写2到1,,,,,,,,,,,,,,0
,0,1094,NPC,0,0,0,0,0,Cat,0,0,4,,服飾コーナーに戻ると、少しして先輩がアリスを連れて出てきた。,0
,0,1095,0,0,0,CatM,4,0,,0,0,4,ルシール,「じゃーん！どう？似合うでしょ？」,0
,0,1096,0,0,0,CatM,4,0,0,0,0,4,アリス,「ど、どうですか？店長さん……」,0
,0,1097,0,0,0,CatM,4,0,0,0,0,4,,「……」,0
,0,1098,0,0,0,CatM,4,0,0,0,0,4,店長,「……」,0
,0,1099,0,0,0,CatM,4,0,0,0,0,4,アリス,「店長さん？」,0
,0,1100,0,0,0,CatM,4,0,0,0,0,4,店長,「あ、ああ、すみません、見とれてしまいました。」,0
,0,1101,0,0,0,CatM,4,0,0,0,0,4,店長,「とても似合っていますよ、アリス。」,0
,0,1102,0,0,0,CatM,4,0,0,0,0,4,,一瞬見とれてしまい、何を言えばいいのか分からなかった。ただ、本当に彼女によく似合っている。,0
,0,1103,0,0,0,CatM,4,0,0,0,0,4,,,0
,0,1104,0,0,0,CatM,1,0,0,0,0,4,アリス,「ありがとうございます、店長さん！アリス、とても嬉しいです！」,0
,0,1105,0,0,0,CatM,0,0,0,0,0,4,,アリスは嬉しそうな笑顔を見せた。,0
,0,1106,NPC,0,0,CatM,0,0,0,0,0,4,ルシール,「ほらね、この子が似合わないなんて言うわけないでしょ？さっきの様子を見てみなさいよ。」,0
,0,1107,NPC,0,0,CatM,0,0,0,0,0,4,ルシール,「では、親愛なるお客様、ご利用ありがとうございました！全部で600です！」,0
,0,1108,NPC,0,0,CatM,0,0,0,0,0,4,,<color=#FF9653><i>（服屋で服を購入できるようになりました。服はステータス向上や特定のストーリーをトリガーすることができます。）</i></color>,1109-1110
,1,1109,NPC,0,0,CatM,0,0,0,0,0,4,,「あのさ……最近、材料費に全部使っちゃって、お金が足りないんだ。」,1111
,1,1110,NPC,0,0,CatM,0,0,AddMoney -600,0,0,4,[Money > 599],「えん、わかった。」,1122
#,,,,,,,,,,,,,,,0
,0,1111,NPC,0,0,CatM,0,0,0,0,0,0,,「あのさ……」,0
,0,1112,NPC,0,0,CatM,0,0,0,0,0,0,,「最近、材料費に全部使っちゃってさ……」,0
,0,1113,NPC,0,0,CatM,0,0,0,0,0,0,,「お金が足りないんだ……」,0
,0,1114,NPC,0,0,CatM,0,0,0,0,0,0,店長,「えっと……ルー姉……」,0
,0,1115,NPC,0,0,CatM,0,0,0,0,0,0,ルシール,「材料に使ったんだよね。,0
,0,1116,NPC,0,0,CatM,0,0,0,0,0,0,ルシール,「ま、後で払ってくれればいいよ。」,0
,0,1117,NPC,0,0,CatM,0,0,0,0,0,0,ルシール,「割引はそのままにしておくから。」,0
,0,1118,NPC,0,0,CatM,0,0,0,0,0,0,店長,「アリス……それでいいの？」,0
,0,1119,NPC,0,0,CatM,1,1,0,0,0,0,アリス,「大丈夫です。アリスはもう十分満足しています。」,0
,0,1120,NPC,0,0,CatM,0,0,0,0,0,0,店長,「そっか……俺って、本当にまだまだ未熟者だな……。」,0
,0,1121,NPC,0,0,CatM,0,0,0,0,0,0,,「……」,1147
#,分割,,,,,,,,,,,,,,0
,6,1122,0,0,0,0,0,0,0,0,0,0,,SetClothing 1003,0
,0,1123,0,0,0,CatD,0,0,0,0,0,4,店長,「だからさ、最初からプレゼントって言えばよかったんじゃない？」,0
,0,1124,0,0,0,CatD,0,0,0,0,0,4,店長,「それがいわゆる“ツンデレ”ってやつ？」,0
,0,1125,0,0,0,CatD,0,0,0,0,0,4,ルシール,「ツンデレじゃねえよ！どっか行け！ただ、アリスが遠慮しちゃうと思っただけだ。」,1126
#,续写2后接,,,,,,,,,,,,,,0
,0,1126,NPC,0,0,0,0,0,CatM,0,0,4,店長,「あ、そうだ。」,0
,0,1127,NPC,0,0,0,0,0,CatM,0,0,4,店長,「先輩、これも一緒に精算お願いします。」,0
,0,1128,NPC,0,0,0,0,0,CatM,0,0,4,,さっき見つけたネックレスを差し出した。,0
,0,1129,NPC,0,0,0,0,0,CatM,0,0,4,ルシール,「えっ、急にどうしたの？……もしかして、彼女できたの？」,0
,0,1130,NPC,0,0,0,0,0,CatM,0,0,4,店長,「君の言葉が現実になるといいけど、その目標は今のところ失踪中だ。これはアリスに渡すつもりなんだ。」,0
,0,1131,NPC,0,0,0,0,0,CatM,0,0,4,店長,「先輩が“プレゼント”した服に合わせて、俺もアクセサリーをプレゼントするよ。」,0
,0,1132,NPC,0,0,0,0,0,CatM,0,0,4,店長,「あなたが言ったじゃない、この年頃の子はお洒落をしたらもっと明るくなるかもって。」,0
,0,1133,NPC,0,0,0,0,0,CatM,4,1,4,アリス,「！！！」,0
,0,1134,NPC,0,0,0,0,0,CatM,4,0,4,アリス, 「店長さん！アリスもうこれ以上いただけません！」,0
,0,1135,NPC,0,0,0,0,0,CatM,4,0,4,アリス,「この服だけでも十分です……アリス、もう満足しています！」,0
,0,1136,NPC,0,0,0,0,0,CatM,4,0,4,店長,「いいから、受け取って。服は先輩がプレゼントしたものだし、それにお金を使ったと言っても、実質ただみたいなもんだから。」,0
,0,1137,NPC,0,0,0,0,0,CatM,4,0,4,店長,「先輩、精算お願いします！」,0
,0,1138,NPC,0,0,0,0,0,CatM,4,0,4,ルシール,「やっぱりお前は優しいな。昔と変わらず、いい奴だ。」,0
,0,1139,NPC,0,0,0,0,0,CatM,4,0,4,ルシール,「まったく、お人好しなんだから。少し安くしておいてやるよ。」,0
,0,1140,NPC,0,0,0,0,0,CatM,4,0,4,アリス,「店……」,0
,0,1141,NPC,0,0,0,0,0,CatM,4,0,4,ルシール,「はいはい、これで終わり、いいね？」,0
,0,1142,NPC,0,0,0,0,0,CatM,4,0,4,ルシール,「後輩はいろいろ考えた末のことなんだよ？アリスは素直にお礼を言えばいいんだよ。」,0
,0,1143,NPC,0,0,0,0,0,CatM,3,0,4,,アリスはうなずき、こちらを向いてその青い瞳が震えていた。,0
,0,1144,NPC,0,0,0,0,0,CatM,1,1,4,,まるで今にも泣き出しそうだったが、すぐに今まで見たことのないような明るい笑顔を見せた。,0
,0,1145,NPC,0,0,0,0,0,CatM,1,0,4,アリス,「ありがとう……ありがとうございます、店長さん！」,0
,0,1146,NPC,0,0,0,0,0,CatM,1,0,4,,アリスの笑顔が目の前に焼きついて離れない。,1147
#,总结,,,,,,,,,,,,,,0
,2,1147,0,0,0,0,0,0,0,0,0,0,0,Street_1,0
,0,1148,0,0,0,NPC,0,0,0,0,0,4,ルシール,「さて、もう遅いから帰ろう。店ももう閉めるよ。」,0
,0,1149,0,0,0,NPC,0,0,0,0,0,4,ルシール,「今日は二人とも、ありがとう。また来てね！」,0
,0,1150,0,0,0,0,0,0,0,0,0,4,,先輩と少し雑談した後、俺とアリスは服屋を後にした。,0
,0,1151,0,0,0,0,0,0,0,0,0,4,,外では太陽が沈みかけていて、空は青緑色に変わり始め、通りは静かだった。,0
,0,1152,0,0,0,0,0,0,0,0,0,4,店長,「ふぅ、また一日が終わるな。」,0
,0,1153,0,0,0,CatD,1,1,0,0,0,4,アリス,「そうですね。もうすぐ終わりです。」,0
,0,1154,0,0,0,CatD,0,0,0,0,0,4,アリス,「店長さん、今日もお疲れ様でした。」,0
,0,1155,0,0,0,CatD,0,1,0,0,0,4,,アリスは微笑みながら、軽く跳ねるように歩いて前を行く。,0
,0,1156,0,0,0,0,0,0,0,0,0,4,店長,とても楽しそうな様子だ。,0
,0,1157,0,0,0,0,0,0,0,0,0,4,店長,「今日は無駄じゃなかったな。この子にも、この年齢らしい一面が見られた。」,0
,0,1158,0,0,0,0,0,0,0,0,0,4,,夜空を見上げると、星々が次第に輝き始めていた。,0
