#,块类型,块序号,角色ID（左）,角色差分（左）,角色动效（左）,角色ID（中）,角色差分（中）,角色动效（中）,角色ID（右）,角色差分（右）,角色动效（右）,高亮显示,角色名称（左）,文本,跳转
#,int,int,string,int,int,string,int,int,string,int,int,int,string,string,connent
,0,1063,NPC,0,0,0,0,0,dog,0,0,4,我,在那之后，她的情绪就一直很低落。,0
,0,1064,NPC,0,0,0,0,0,dog,0,0,4,我,我想为她做点什么。,0
,0,1065,NPC,0,0,0,0,0,dog,0,0,4,露希尔,不愧是你呢。,0
,0,1066,NPC,0,0,0,0,0,dog,1,0,4,贝贝,是呢，不愧是你啊。,0
,0,1067,NPC,0,0,0,0,0,dog,0,0,4,我,嗯？什么意思？,0
,0,1068,NPC,0,0,0,0,0,dog,0,0,4,露希尔,见到人伤心难过，就会伸出援手这件事。,0
,0,1069,NPC,0,0,0,0,0,dog,0,0,4,贝贝,不论是一开始还是现在，你都是这样的人呐。,0
,0,1070,NPC,0,0,0,0,0,dog,0,0,4,我,好好好，你们说是那就是喽。,0
,0,1071,NPC,0,0,0,0,0,dog,0,0,4,我,科恩······爱丽丝的父亲，临走前给了我他的联系方式。,0
,0,1072,NPC,0,0,0,0,0,dog,0,0,4,我,既然他自己都说他对曾经的事情感到后悔······那我想问问他关于爱丽丝的事情。,0
,0,1073,NPC,0,0,0,0,0,dog,0,0,4,露希尔,是个好办法呢，问问好了。,0
,0,1074,NPC,0,0,0,0,0,dog,0,0,4,我,嗯······我想约他单独出来聊一下这些事情，毕竟以爱丽丝现在的心情，让她听见了反而会起到反效果。,0
,0,1075,NPC,0,0,0,0,0,dog,0,0,4,我,学姐，可以借用一下店里吗？,0
,0,1076,NPC,0,0,0,0,0,dog,0,0,4,露希尔,没问题，尽管来吧。,0
,0,1077,NPC,0,0,0,0,0,dog,1,0,4,贝贝,有什么我能帮上忙的嘛？,0
,0,1078,NPC,0,0,0,0,0,dog,0,0,4,我,我希望你能陪爱丽丝聊聊天······毕竟你们也算是同龄人。,0
,0,1079,NPC,0,0,0,0,0,dog,0,0,4,我,爱丽丝有一些话，也许只对你才能说出来，好么？,0
,0,1080,NPC,0,0,0,0,0,dog,1,0,4,贝贝,嗯，包在我身上！,0
,0,1081,NPC,0,0,0,0,0,dog,0,0,4,我,多谢二位，麻烦了。,0
,0,1082,0,0,0,0,0,0,0,0,0,4,,随后，我拨通了科恩的电话，<color=#FF9653><i>约好了次日下午在露姐的服装店见面</i></color>。,0
